COD_VAR;LIB_VAR;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;41;Construction de bâtiments;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;42;Génie civil;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;43;Travaux de construction spécialisés;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;45;Commerce et réparation d'automobiles et de motocycles;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;46;Commerce de gros, à l'exception des automobiles et des motocycles;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;47;Commerce de détail, à l'exception des automobiles et des motocycles;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;49;Transports terrestres et transport par conduites;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;50;Transports par eau;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;51;Transports aériens;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;52;Entreposage et services auxiliaires des transports;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;53;Activités de poste et de courrier;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;55;Hébergement;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;56;Restauration;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;58;Édition;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;59;"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement son";CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;60;Programmation et diffusion;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;61;Télécommunications;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;62;Programmation, conseil et autres activités informatiques;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;63;Services d'information;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;64;Activités des services financiers, hors assurance et caisses de retraite;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;65;Assurance;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;66;Activités auxiliaires de services financiers et d'assurance;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;68;Activités immobilières;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;69;Activités juridiques et comptables;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;70;"Activités des sièges sociaux ; conseil de gestion";CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;71;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;72;Recherche-développement scientifique;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;73;Publicité et études de marché;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;74;Autres activités spécialisées, scientifiques et techniques;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;75;Activités vétérinaires;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;77;Activités de location et location-bail;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;78;Activités liées à l'emploi;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;80;Enquêtes et sécurité;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;81;Services relatifs aux bâtiments et aménagement paysager;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;82;Activités administratives et autres activités de soutien aux entreprises;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;84;"Administration publique et défense ; sécurité sociale obligatoire";CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;85;Enseignement;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;86;Activités pour la santé humaine;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;87;Hébergement médico-social et social;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;88;Action sociale sans hébergement;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;90;Activités créatives, artistiques et de spectacle;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;91;Bibliothèques, archives, musées et autres activités culturelles;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;92;Organisation de jeux de hasard et d'argent;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;93;Activités sportives, récréatives et de loisirs;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;94;Activités des organisations associatives;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;95;Réparation d'ordinateurs et de biens personnels et domestiques;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;96;Autres services personnels;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;97;Activités des ménages en tant qu'employeurs de personnel domestiques;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;98;Activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;99;Activités des organisations et organismes extraterritoriaux;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;00;Non réponse;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;;Hors champ;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;01;Individu 01;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;02;Individu 02;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;03;Individu 03;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;04;Individu 04;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;05;Individu 05;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;06;Individu 06;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;07;Individu 07;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;08;Individu 08;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;09;Individu 09;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;10;Individu 10;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;11;Individu 11;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;12;Individu 12;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;13;Individu 13;CHAR;2
NOI;Numéro identifiant de l'individu dans le logement;15;Individu 15;CHAR;2
OFFICC;Individu inscrit comme demandeur d'emploi auprès de Pôle Emploi, un opérateur de placement ou une association d'insertion;1;Oui;CHAR;1
OFFICC;Individu inscrit comme demandeur d'emploi auprès de Pôle Emploi, un opérateur de placement ou une association d'insertion;2;Non;CHAR;1
OFFICC;Individu inscrit comme demandeur d'emploi auprès de Pôle Emploi, un opérateur de placement ou une association d'insertion;9;Non réponse;CHAR;1
OFFICC;Individu inscrit comme demandeur d'emploi auprès de Pôle Emploi, un opérateur de placement ou une association d'insertion;;Hors champ;CHAR;1
PASTRA;N'a pas travaillé la semaine de référence mais a un emploi rémunéré;1;Oui;CHAR;1
PASTRA;N'a pas travaillé la semaine de référence mais a un emploi rémunéré;2;Non;CHAR;1
PASTRA;N'a pas travaillé la semaine de référence mais a un emploi rémunéré;9;Non réponse;CHAR;1
PASTRA;N'a pas travaillé la semaine de référence mais a un emploi rémunéré;;Hors champ;CHAR;1
PASTRB;A trouvé un emploi qui commence plus tard;1;Oui et dans 3 mois ou moins;CHAR;1
PASTRB;A trouvé un emploi qui commence plus tard;2;Oui et dans plus de 3 mois;CHAR;1
PASTRB;A trouvé un emploi qui commence plus tard;3;Non;CHAR;1
PASTRB;A trouvé un emploi qui commence plus tard;9;Non réponse;CHAR;1
PASTRB;A trouvé un emploi qui commence plus tard;;Hors champ;CHAR;1
PCS1;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1;0;Non codé;CHAR;1
PCS1;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1;1;Agriculteurs exploitants;CHAR;1
PCS1;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1;2;Artisans, commerçants et chefs d'entreprise;CHAR;1
PCS1;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1;3;Cadres et professions intellectuelles supérieures;CHAR;1
PCS1;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1;4;Professions intermédiaires;CHAR;1
PCS1;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1;5;Employés;CHAR;1
PCS1;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1;6;Ouvriers;CHAR;1
PCS1;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1;;Hors champ;CHAR;1
PCS1Q;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1 qualifié/peu qualifié;00;Non codé;CHAR;2
PCS1Q;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1 qualifié/peu qualifié;10;Agriculteurs exploitants;CHAR;2
PCS1Q;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1 qualifié/peu qualifié;20;Artisans, commerçants et chefs d'entreprise;CHAR;2
PCS1Q;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1 qualifié/peu qualifié;30;Cadres et professions intellectuelles supérieures;CHAR;2
PCS1Q;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1 qualifié/peu qualifié;40;Professions intermédiaires;CHAR;2
PCS1Q;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1 qualifié/peu qualifié;51;Employés qualifiés;CHAR;2
PCS1Q;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1 qualifié/peu qualifié;52;Employés peu qualifiés;CHAR;2
PCS1Q;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1 qualifié/peu qualifié;61;Ouvriers qualifiés;CHAR;2
PCS1Q;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1 qualifié/peu qualifié;62;Ouvriers peu qualifiés;CHAR;2
PCS1Q;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 1 qualifié/peu qualifié;;Hors champ;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;00;Non codée;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;10;Exploitants agricoles, forestiers, pêcheurs et aquaculteurs;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;20;Artisans, commerçants et chefs d'entreprise;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;21;Artisans;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;22;Commerçants et assimilés;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;23;Chefs d'entreprise de plus de 10 personnes;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;30;Cadres et professions intellectuelles supérieures;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;31;Professions libérales;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;33;Cadres de la fonction publique;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;34;Professeurs et professions scientifiques supérieures;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;35;Professions de l’information, de l’art et des spectacles;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;37;Cadres des services administratifs et commerciaux d’entreprise;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;38;Ingénieurs et cadres techniques d’entreprise;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;40;Professions intermédiaires;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;42;Professions de l’enseignement primaire et professionnel, de la formation continue et du sport;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;43;Professions intermédiaires de la santé et du travail social;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;44;Ministres du culte et religieux consacrés;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;45;Professions intermédiaires de la fonction publique (administration, sécurité);CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;46;Professions intermédiaires administratives et commerciales des entreprises;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;47;Techniciens;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;48;Agents de maîtrise (hors maîtrise administrative);CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;50;Employés;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;52;Employés administratifs de la fonction publique, agents de service et auxiliaires de santé;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;53;Policiers, militaires, pompiers, agents de sécurité privés;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;54;Employés administratifs d’entreprise;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;55;Employés de commerce;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;56;Personnels des services directs aux particuliers;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;60;Ouvriers;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;62;Ouvriers qualifiés de type industriel;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;63;Ouvriers qualifiés de type artisanal;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;64;Conducteurs de véhicules de transport, chauffeurs-livreurs, coursiers;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;65;Conducteurs d’engins, caristes, magasiniers et ouvriers du transport (non routier);CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;67;Ouvriers peu qualifiés de type industriel;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;68;Ouvriers peu qualifiés de type artisanal;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;69;Ouvriers agricoles, des travaux forestiers, de la pêche et de l’aquaculture;CHAR;2
PCS2;Catégorie socio-professionnelle (PCS) de l'emploi principal - Niveau 2;;Hors champ;CHAR;2
PUB3FP;Statut public ou privé de l'employeur (variable redressée);1;État;CHAR;1
PUB3FP;Statut public ou privé de l'employeur (variable redressée);2;Collectivités territoriales;CHAR;1
PUB3FP;Statut public ou privé de l'employeur (variable redressée);3;Hôpitaux publics;CHAR;1
PUB3FP;Statut public ou privé de l'employeur (variable redressée);4;Secteur privé;CHAR;1
PUB3FP;Statut public ou privé de l'employeur (variable redressée);;Hors champ;CHAR;1
RABS;Principale raison d'absence au travail pendant la semaine de référence;1;Congés (y compris RTT, récupérataion, CET...);CHAR;2
RABS;Principale raison d'absence au travail pendant la semaine de référence;2;Congé maladie (y compris arrêt après un accident au travail);CHAR;2
RABS;Principale raison d'absence au travail pendant la semaine de référence;3;Congé de maternité / paternité;CHAR;2
RABS;Principale raison d'absence au travail pendant la semaine de référence;4;Congé parental;CHAR;2
RABS;Principale raison d'absence au travail pendant la semaine de référence;5;Aménagement du temps de travail (horaires flexibles, repos compensateurs, temps partiel...);CHAR;2
RABS;Principale raison d'absence au travail pendant la semaine de référence;6;Formation autorisée par l'employeur;CHAR;2
RABS;Principale raison d'absence au travail pendant la semaine de référence;7;Période de morte saison dans le cadre d'une activité saisonnière;CHAR;2
RABS;Principale raison d'absence au travail pendant la semaine de référence;8;Période précédant le début d'un emploi;CHAR;2
RABS;Principale raison d'absence au travail pendant la semaine de référence;9;Chômage partiel (chômage technique, chômage intempéries, dispositif d'activité partielle);CHAR;2
RABS;Principale raison d'absence au travail pendant la semaine de référence;10;Autre raisons (grève, enfant malade...);CHAR;2
RABS;Principale raison d'absence au travail pendant la semaine de référence;99;Non réponse;CHAR;2
RABS;Principale raison d'absence au travail pendant la semaine de référence;;Hors champ;CHAR;2
RAISDISPPLC;Raison de non disponibilité à travailler davantage;1;Études ou formation;CHAR;1
RAISDISPPLC;Raison de non disponibilité à travailler davantage;2;Problèmes de santé ou situation de handicap;CHAR;1
RAISDISPPLC;Raison de non disponibilité à travailler davantage;3;Attente d'un enfant;CHAR;1
RAISDISPPLC;Raison de non disponibilité à travailler davantage;4;Garde d'enfant ou d'un proche;CHAR;1
RAISDISPPLC;Raison de non disponibilité à travailler davantage;5;Emploi actuel;CHAR;1
RAISDISPPLC;Raison de non disponibilité à travailler davantage;6;Pour une autre raison;CHAR;1
RAISDISPPLC;Raison de non disponibilité à travailler davantage;9;Non réponse;CHAR;1
RAISDISPPLC;Raison de non disponibilité à travailler davantage;;Hors champ;CHAR;1
RAISNDISPONE;Raison principale de non disponibilité;1;Suivait (ou avait le projet de suivre) des études ou une formation;CHAR;2
RAISNDISPONE;Raison principale de non disponibilité;2;Avait des problèmes de santé ou était en situation de handicap;CHAR;2
RAISNDISPONE;Raison principale de non disponibilité;3;Attendait un enfant;CHAR;2
RAISNDISPONE;Raison principale de non disponibilité;4;S'occupait de ses enfants ou d'un proche;CHAR;2
RAISNDISPONE;Raison principale de non disponibilité;5;Etait en vacances, prenait du temps pour soi ou réfléchissait à son avenir;CHAR;2
RAISNDISPONE;Raison principale de non disponibilité;6;Etait à la retraite ou proche de la retraite;CHAR;2
RAISNDISPONE;Raison principale de non disponibilité;7;Avait des difficultés pour se dépacer (par le permis de conduire, voiture en panne, pas de transport;CHAR;2
RAISNDISPONE;Raison principale de non disponibilité;8;Déménagement;CHAR;2
RAISNDISPONE;Raison principale de non disponibilité;9;Avait des problèmes de papier / titre de séjour;CHAR;2
RAISNDISPONE;Raison principale de non disponibilité;10;Pour une autre raison;CHAR;2
RAISNDISPONE;Raison principale de non disponibilité;99;Non réponse;CHAR;2
RAISNDISPONE;Raison principale de non disponibilité;;Hors champ;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;1;Pensait qu'il n'y avait pas d'emploi disponible qui convienne;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;2;Ne pensait pas trouver d'emploi, était découragé(e);CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;3;Suivait (ou avait le projet de suivre) des études ou une formation;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;4;Avait des problèmes de santé ou était en situation de handicap;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;5;Sur le point d'avoir un enfant;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;6;S'occupait d'enfant(s) ou d'un proche;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;7;Attenfait le résultat de démarches antérieures (pour trouver un emploi salariés ou se mettre à son c;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;8;Avait des difficultés pour se déplacer (pas le permis de conduire, voiture en panne, pas de transpor;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;9;Avait des problèmes de papier / titre de séjour;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;10;Démenagement;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;11;Etait en vacances, prenait du temps pour soi ou réfléchissait à son avenir;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;12;Pour une autre raison;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;99;Non réponse;CHAR;2
RAISNRECNE;Raison principale de non recherche d'emploi;;Hors champ;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;1;Suivait (ou avait le projet de suivre) des études ou une formation;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;2;Etait à la retraite ou proche de la retraite;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;3;Avait des problèmes de santé ou était en situation de handicap;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;4;Sur le point d'avoir un enfant;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;5;S'occupait d'enfant(s) ou d'un proche;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;6;Souhaitait rester au foyer;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;7;Avait des problèmes de papier / titre de séjour;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;8;Etait en vacances, prenait du temps pour réfléchir à son avenir;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;9;Démenagement;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;10;N'avait pas envie ou pas besoin de travailler;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;11;Pour une autre raison;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;99;Non réponse;CHAR;2
RAISNSOUNE;Raison principale de non souhait de travailler;;Hors champ;CHAR;2
RAISTP;Raison principale de temps partiel;1;N'a pas trouvé d'emploi à temps complet;CHAR;1
RAISTP;Raison principale de temps partiel;2;Exerce une autre activité professionnelle;CHAR;1
RAISTP;Raison principale de temps partiel;3;Pour s'occuper de ses enfatns ou d'un proche;CHAR;1
RAISTP;Raison principale de temps partiel;4;Pour raison de santé ou de handicap;CHAR;1
RAISTP;Raison principale de temps partiel;5;Pour suivre des études ou une formation;CHAR;1
RAISTP;Raison principale de temps partiel;6;Pour disposer d'un revenu d'appoint (en plus des études, retraite,...);CHAR;1
RAISTP;Raison principale de temps partiel;7;Pour avoir du temps libre;CHAR;1
RAISTP;Raison principale de temps partiel;8;Pour une autre raison;CHAR;1
RAISTP;Raison principale de temps partiel;9;Non réponse;CHAR;1
RAISTP;Raison principale de temps partiel;;Hors champ;CHAR;1
RECNE;A recherché un emploi au cours des 4 dernières semaines;1;Oui;CHAR;1
RECNE;A recherché un emploi au cours des 4 dernières semaines;2;Non;CHAR;1
RECNE;A recherché un emploi au cours des 4 dernières semaines;9;Non réponse;CHAR;1
RECNE;A recherché un emploi au cours des 4 dernières semaines;;Hors champ;CHAR;1
SALTYP;Nature du contrat (emploi principal);1;Fonctionnaire;CHAR;2
SALTYP;Nature du contrat (emploi principal);2;CDI;CHAR;2
SALTYP;Nature du contrat (emploi principal);3;CDD;CHAR;2
SALTYP;Nature du contrat (emploi principal);4;Intérim;CHAR;2
SALTYP;Nature du contrat (emploi principal);5;Apprentissage;CHAR;2
SALTYP;Nature du contrat (emploi principal);6;Contrat de professionnalisation;CHAR;2
SALTYP;Nature du contrat (emploi principal);7;Stage;CHAR;2
SALTYP;Nature du contrat (emploi principal);8;Sans contrat, ni stage;CHAR;2
SALTYP;Nature du contrat (emploi principal);9;Non réponse;CHAR;2
SALTYP;Nature du contrat (emploi principal);;Hors champ;CHAR;2
SEXE;Sexe;1;Homme;CHAR;1
SEXE;Sexe;2;Femme;CHAR;1
SOU_C;Souhaite travailler (personnes sans emploi);1;Souhaite travailler et recherche un travail;CHAR;1
SOU_C;Souhaite travailler (personnes sans emploi);2;Souhaite travailler et a déjà trouvé un travail;CHAR;1
SOU_C;Souhaite travailler (personnes sans emploi);3;Souhaite travailler et ne recherche pas de travail;CHAR;1
SOU_C;Souhaite travailler (personnes sans emploi);4;Ne souhaite pas travailler;CHAR;1
SOUSEMPL;Sous-emploi, par composantes;1;En temps partiel, souhaite travailler plus, disponible pour le faire et à la recherche d'un nouvel e;CHAR;1
SOUSEMPL;Sous-emploi, par composantes;2;En temps partiel, souhaite travailler plus, disponible pour le faire mais ne recherche pas de nouvel;CHAR;1
